FILE NUMBER,FIELD,TYPE,GLOBAL REFERENCE,SET,KILL,Valid,Set,Read,Kill,Comments
62.483,0.01,MUMPS,,"N Y X ^%ZOSF(""LPC"") S ^LAHM(62.48,""C"",$E(X,1,27)_Y,DA(1))=""""","N Y X ^%ZOSF(""LPC"") K ^LAHM(62.48,""C"",$E(X,1,27)_Y,DA(1))",1,,,,
62.49,4,MUMPS,,"S ^LAHM(62.49,""AD"",$P(X,"".""),DA)=""""","K ^LAHM(62.49,""AD"",$P(X,"".""),DA)",1,,,,
62.8,0.03,MUMPS,,"I X,X<3,$P($G(^LAHM(62.8,DA,0)),""^"",2) S ^LAHM(62.8,""AC1"",$P(^LAHM(62.8,DA,0),""^"",2),DA)=""""","I X,X<3,$P($G(^LAHM(62.8,DA,0)),""^"",2) K ^LAHM(62.8,""AC1"",$P(^LAHM(62.8,DA,0),""^"",2),DA)",1,,,,
62.85,0.07,MUMPS,,D ADT^LREVENT,D KADT^LREVENT,1,,,,
62.85,0.07,MUMPS,,D ATST1^LREVENT,D KATST1^LREVENT,1,,,,
62.85,0.08,MUMPS,,D ATST^LREVENT,D KATST^LREVENT,1,,,,
62.85,0.09,MUMPS,,"I $L($P(^LAHM(62.85,DA,0),""^"")) S ^LAHM(62.85,""AM"",$P(^LAHM(62.85,DA,0),""^""),X,DA)=""""","I $L($P(^LAHM(62.85,DA,0),""^"")) K ^LAHM(62.85,""AM"",$P(^LAHM(62.85,DA,0),""^""),X,DA)",1,,,,
63,11,MUMPS,,"S ^LR(""AAU"",X,DA)=""""","K ^LR(""AAU"",X,DA)",1,,,,
63,14,MUMPS,,"S ^LR(""AAUA"",$E(+^LR(DA,""AU""),1,3),$P(X,"" ""),$P(X,"" "",3),DA)=""""","K ^LR(""AAUA"",$E(+^LR(DA,""AU""),1,3),$P(X,"" ""),$P(X,"" "",3),DA)",1,,,,
63.017,0.11,MUMPS,,"S ^LR(""AB"",DA(1),X,DA)=""""","K ^LR(""AB"",DA(1),X,DA)",1,,,,
63.0171,0.02,MUMPS,,"S ^LR(""AR"",DA(1),X,DA)=""""","K ^LR(""AR"",DA(1),X,DA)",1,,,,
63.02,0.1,MUMPS,,"S ^LR(""AEM"",$E(X,1,30),DA(1),DA)=""""","K ^LR(""AEM"",$E(X,1,30),DA(1),DA)",1,,,,
63.041,0.01,MUMPS,,Q,D AC1^LRXREF,1,,,,
63.08,0.11,MUMPS,,D ADD^LRWOMEN,D DEL^LRWOMEN,1,,,,
63.09,0.1,MUMPS,,"S ^LR(""ACY"",$E(X,1,30),DA(1),DA)=""""","K ^LR(""ACY"",$E(X,1,30),DA(1),DA)",1,,,,
63.09,0.11,MUMPS,,D ADD^LRWOMEN,D DEL^LRWOMEN,1,,,,
63.3,0.01,MUMPS,,"I $P(^LAB(61.2,X,0),""^"",9) S ^LR(""AD"",DT,X,$P(^LR(DA(2),""MI"",DA(1),0),""^"",6)_"" "")=DA(2)","I $P(^LAB(61.2,X,0),""^"",9) K ^LR(""AD"",DT,X,$P(^LR(DA(2),""MI"",DA(1),0),""^"",6)_"" "")",1,,,,
63.34,0.01,MUMPS,,"I $P(^LAB(61.2,X,0),""^"",9) S ^LR(""AD"",DT,X,$P(^LR(DA(2),""MI"",DA(1),0),""^"",6)_"" "")=DA(2)","I $P(^LAB(61.2,X,0),""^"",9) K ^LR(""AD"",DT,X,$P(^LR(DA(2),""MI"",DA(1),0),""^"",6)_"" "")",1,,,,
63.34,0.01,MUMPS,,D ENDIY^LRCAPV1,,1,,,,
63.37,0.01,MUMPS,,"I $P($G(^LAB(61.2,+X,0)),""^"",9) S ^LR(""AD"",DT,+X,$P(^LR(DA(2),""MI"",DA(1),0),""^"",6)_"" "")=DA(2)","I $P($G(^LAB(61.2,+X,0)),""^"",9) K ^LR(""AD"",DT,+X,$P(^LR(DA(2),""MI"",DA(1),0),""^"",6)_"" "")",1,,,,
63.37,0.01,MUMPS,,D ENDIY^LRCAPV1,,1,,,,
63.39,0.01,MUMPS,,"I $P(^LAB(61.2,X,0),""^"",9) S ^LR(""AD"",DT,X,$P(^LR(DA(2),""MI"",DA(1),0),""^"",6)_"" "")=DA(2)","I $P(^LAB(61.2,X,0),""^"",9) K ^LR(""AD"",DT,X,$P(^LR(DA(2),""MI"",DA(1),0),""^"",6)_"" "")",1,,,,
63.39,0.01,MUMPS,,D ENDIY^LRCAPV1,,1,,,,
63.43,0.01,MUMPS,,"I $P(^LAB(61.2,X,0),""^"",9) S ^LR(""AD"",DT,X,$P(^LR(DA(2),""MI"",DA(1),0),""^"",6)_"" "")=DA(2)","I $P(^LAB(61.2,X,0),""^"",9) K ^LR(""AD"",DT,X,$P(^LR(DA(2),""MI"",DA(1),0),""^"",6)_"" "")",1,,,,
63.43,0.01,MUMPS,,D ENDIY^LRCAPV1,,1,,,,
63.9999,0.03,MUMPS,,"S %=^LAR(""Z"",DA,0),%=@(^DIC(+$P(%,U,2),0,""GL"")_(+X)_"",0)""),^LAR(""NAME"",$P(%,U,1)
,DA)="""",^LAR(""SSN"",$P(%,U,9),DA)=""""","S %=^LAR(""Z"",DA,0),%=@(^DIC(+$P(%,U,2),0,""GL"")_(+X)_"",0)"") K ^LAR(""NAME"",$P(%,U,1),DA),^LAR(""SSN"",$P(%,U,9),DA)",1,,,,
63.9999041,0.01,MUMPS,,Q,D AC1^LRXREF,1,,,,
64,0.01,MUMPS,,"D UP^LRXREF S ^LAM(""D"",X,DA)=""""","D UP^LRXREF K ^LAM(""D"",X,DA)",1,,,,
64,0.01,MUMPS,,"S ^LAM(""VR"")=$G(^LAM(""VR""))",,1,,,,
64,14,MUMPS,,"S ^LAM(""AF"",$P(^LAM(DA,0),U,2),DA)=""""","K ^LAM(""AF"",$P(^LAM(DA,0),U,2),DA)",1,,,,
64,14,MUMPS,,"S ^LAM(""AG"",DA,$P(^LAM(DA,0),U,2))=""""","K ^LAM(""AG"",DA,$P(^LAM(DA,0),U,2))",1,,,,
64.018,5,MUMPS,,"S ^LAM(""AD"",DA(1),X,DA)=""""","K ^LAM(""AD"",DA(1),X,DA)",1,,,,
64.019,0.01,MUMPS,,"D UP^LRXREF S ^LAM(""G"",X,DA(1),DA)=""""","D UP^LRXREF K ^LAM(""G"",X,DA(1),DA)",1,,,,
64.02,4,MUMPS,,"S ^LAM(""AJ"",DA(2),DA(1),DA,$E(X,1,30))=""""","K ^LAM(""AJ"",DA(2),DA(1),DA,$E(X,1,30))",1,,,,
64.023,0.01,MUMPS,,"S ^LAM(""AE"",$P(X,"";"",2),$P(X,"";""),DA(1))=""""","K ^LAM(""AE"",$P(X,"";"",2),$P(X,"";""),DA(1))",1,,,,
64.061,0.01,MUMPS,,"S ^LAB(64.061,""B"",$E(X,1,70),DA)=""""","K ^LAB(64.061,""B"",$E(X,1,70),DA)",1,,,,
64.061,0.01,MUMPS,,"D UP^LRXREF S ^LAB(64.061,""C"",X,DA)=""""","D UP^LRXREF K ^LAB(64.061,""C"",X,DA)",1,,,,
64.061,0.01,MUMPS,,"S ^LAB(64.061,""VR"")=$G(^LAB(64.061,""VR""))",,1,,,,
64.061,1,MUMPS,,"S ^LAB(64.061,""E"",X,DA)=""""","K ^LAB(64.061,""E"",X,DA)",1,,,,
64.062,0.01,MUMPS,,"S ^LAB(64.062,""C"",$$UP^XLFSTR(X),DA)=""""","K ^LAB(64.062,""C"",$$UP^XLFSTR(X),DA)",1,,,,
64.2,0.01,MUMPS,,"S ^LAB(64.2,""VR"")=$G(^LAB(64.2,""VR""))",,1,,,,
64.21,0.01,MUMPS,,"D UP^LRXREF S ^LAB(64.21,""E"",X,DA)=""""","D UP^LRXREF K ^LAB(64.21,""E"",X,DA)",1,,,,
64.21,0.01,MUMPS,,"S ^LAB(64.21,""VR"")=$G(^LAB(64.21,""VR""))",,1,,,,
64.22,0.01,MUMPS,,"S ^LAB(64.22,""VR"")=$G(^LAB(64.22,""VR""))",,1,,,,
64.22,1,MUMPS,,"D UP^LRXREF S ^LAB(64.22,""D"",X,DA)=""""","D UP^LRXREF K ^LAB(64.22,""D"",X,DA)",1,,,,
64.3,0.01,MUMPS,,"S ^LAB(64.3,""VR"")=$G(^LAB(64.3,""VR""))",,1,,,,
64.52,1,MUMPS,,"S ^LAB(64.5,""AZ"",DA(1),DA)=""""",,1,,,,
64.52,2,MUMPS,,"S ^LAB(64.5,""AZ"",DA(1),DA)=""""",,1,,,,
64.53,0.01,MUMPS,,"S ^LAB(64.5,""AR"",$P(^LAB(64.5,DA(3),1,DA(2),1,DA(1),0),""^"",2),$P(^(1,DA,0),""^"",1))=""""","K ^LAB(64.5,""AR"",$P(^LAB(64.5,DA(3),1,DA(2),1,DA(1),0),""^"",2),$P(^(1,DA,0),""^"",1))",1,,,,
64.53,0.01,MUMPS,,"S LRSUB=$P(^LAB(60,+X,0),U,5),LRTST=$S($L(LRSUB):$O(^LAB(60,""C"",LRSUB,0)),1:-1) S ^LAB(64.5,""A"",DA(3),DA(2),DA(1),DA)=$S($D(^LAB(60,LRTST,1,$P(^LAB(64.5,DA(3),1,DA(2),1,DA(1),0),U,2),0)):^(0),1:"""") K LRSUB,LRTST","K ^LAB(64.5,""A"",DA(3),DA(2),DA(1),DA)",1,,,,
64.53,0.01,MUMPS,,"S ^LAB(64.5,""AZ"",DA(2),DA(1))=""""",,1,,,,
64.53,4,MUMPS,,"S ^LAB(64.5,""AC"",+$P($P(^LAB(64.5,DA(3),1,DA(2),1,DA(1),1,DA,0),""^"",5),"";"",2),DA(3),DA(2),DA(1),DA)=$P(^LAB(64.5,DA(3),1,DA(2),1,DA(1),0),U,2)","K ^LAB(64.5,""AC"",+$P($P(^LAB(64.5,DA(3),1,DA(2),1,DA(1),1,DA,0),""^"",5),"";"",2),DA(3),DA(2),DA(1),DA)",1,,,,
64.6,1,MUMPS,,"S:X ^LAB(64.6,""AS"",$P(^LAB(64.6,DA,0),U,6),DA)=""""","K ^LAB(64.6,""AS"",$P(^LAB(64.6,DA,0),U,6),DA)",1,,,,
64.6,2,MUMPS,,"S:X ^LAB(64.6,""AI"",$P(^LAB(64.6,DA,0),U,6),DA)=""""","K ^LAB(64.6,""AI"",$P(^LAB(64.6,DA,0),U,6),DA)",1,,,,
64.701,0.01,MUMPS,,"I $D(^LAC(""LRAC"",DA(1),1,DA,.5)),$P(^(.5),""^"",1)=1 S ^LAC(""LGOT"",DA(1),DA)=""""",,1,,,,
64.701,0.01,MUMPS,,"Q  ;S ^LAC(""LGOT"",LRDFN,LRMH)="""" SET BY PROGRAM (Patient,major header)",,1,,,,
64.702,0.01,MUMPS,,"I $D(^LAC(""LRAC"",DA(1),""MISC"",1,.5)),$P(^(.5),""^"",1)=1 S ^LAC(""LGOT"",DA(1),""MISC"")=""""",,1,,,,
64.704,0.01,MUMPS,,D LRKILL^LRXREF,D LRKILL^LRXREF,1,,,,
64.705,2,MUMPS,,D LRKILL^LRXREF,D LRKILL^LRXREF,1,,,,
64.708,4,MUMPS,,D LRKILL^LRXREF,D LRKILL^LRXREF,1,,,,
65,0.01,MUMPS,,"S Y=^LRD(65,DA,0) I $P(Y,U,4),$P(Y,U,6),$P($G(^LRD(65,DA,4)),U)="""" S ^LRD(65,""AI"",$P(Y,U,4),X,$P(Y,U,6),DA)=""""","S Y=^LRD(65,DA,0) I $P(Y,U,4),$P(Y,U,6) K ^LRD(65,""AI"",$P(Y,U,4),X,$P(Y,U,6),DA)",1,,,,
65,0.01,MUMPS,,"S:'$D(^LRD(65,DA,10)) (^LRD(65,""AT"",X,10,DA),^LRD(65,""AT"",X,11,DA))="""" I '$D(^LR
D(65,DA,4)) F Z=0:0 S Z=$O(^LRD(65,DA,2,Z)) Q:Z<1  S:$P(^(Z,0),U,2) ^LRD(65,""AP""
,Z,DA)=""""","K ^LRD(65,""AT"",X) F Z=0:0 S Z=$O(^LRD(65,DA,2,Z)) Q:Z<1  K ^LRD(65,""AP"",Z,DA)",1,,,,
65,0.01,MUMPS,,D S^LRBLU,D K^LRBLU,1,,,,
65,0.02,MUMPS,,D S^LRBLU,D K^LRBLU,1,,,,
65,0.04,MUMPS,,"S Y=^LRD(65,DA,0) I $P(Y,U,6),$P($G(^LRD(65,DA,4)),U)="""" S ^LRD(65,""AI"",X,$P(Y,U),$P(Y,U,6),DA)=""""",,1,,,,
65,0.04,MUMPS,,"S Y=$P(^LRD(65,DA,0),U,6) I Y,$P($G(^LRD(65,DA,4)),U)="""" S ^LRD(65,""AE"",X,Y,DA)=""""",,1,,,,
65,0.04,MUMPS,,D S^LRBLU,D K^LRBLU,1,,,,
65,0.05,MUMPS,,"S ^LRD(65,""A"",$E(X,1,30),DA)="""" D:$D(DIU(0)) A65^LRXREF1","K ^LRD(65,""A"",$E(X,1,30),DA)",1,,,,
65,0.06,MUMPS,,"I $P(^LRD(65,DA,0),U,4),$P($G(^LRD(65,DA,4)),U)="""" S ^LRD(65,""AE"",$P(^LRD(65,DA,0),U,4),X,DA)=""""",,1,,,,
65,0.06,MUMPS,,"S Y=^LRD(65,DA,0) I $P(Y,U,4),$P($G(^LRD(65,DA,4)),U)="""" S ^LRD(65,""AI"",$P(Y,U,4),$P(Y,U),X,DA)=""""",,1,,,,
65,4.1,MUMPS,,D S1^LRBLU,"I '$D(DIU(0)),$D(^LRD(65,DA,6)) D K1^LRBLU",1,,,,
65,5,MUMPS,,"S ^LRD(65,""AE"",$P(^LRD(65,DA,0),U,4),X,DA)=""""","K ^LRD(65,""AE"",$P(^LRD(65,DA,0),U,4),X,DA)",1,,,,
65.01,0.01,MUMPS,,"S Y=$S('$D(^LRD(65,DA(1),4)):1,'$L($P(^(4),U)):1,1:0) I Y S Y=$S('$D(^(2,DA,0)):
1,$P(^(0),U,2):1,1:0) S:Y ^LRD(65,""AP"",DA,DA(1))=""""","K ^LRD(65,""AP"",DA,DA(1))",1,,,,
65.01,0.02,MUMPS,,"S Y=$S('$D(^LRD(65,DA(1),4)):1,'$L($P(^(4),U,1)):1,1:"""") S:Y ^LRD(65,""AP"",DA,DA(
1))=""""","K ^LRD(65,""AP"",DA,DA(1))",1,,,,
65.03,0.01,MUMPS,,"S ^LRD(65,""AL"",X,DA(1))=""""","K ^LRD(65,""AL"",X,DA(1))",1,,,,
65.15,0.08,MUMPS,,"S ^LRD(65,""A"",X,DA(1))="""" D:$D(DIU(0)) A658^LRXREF1","K ^LRD(65,""A"",X,DA(1))",1,,,,
65.31,0.01,MUMPS,,"S A=$P(^LRD(65,DA(2),99,DA(1),1,DA,0),U,3) I 'A S ^LRD(65,""AA"",DA(2),DA(1),DA)=$P(^LRD(65,DA(2),0),U)","K ^LRD(65,""AA"",DA(2),DA(1),DA)",1,,,,
65.5,0.01,MUMPS,,"Q:'$P(^LRE(DA,0),U,3)  S ^LRE(""D"",$E(X,1)_$E($P(^(0),U,3),4,7),DA)=""""","Q:'$P(^LRE(DA,0),U,3)  K ^LRE(""D"",$E(X,1)_$E($P(^(0),U,3),4,7),DA)",1,,,,
65.5,0.01,MUMPS,,"Q:'$P(^LRE(DA,0),U,13)  S P=$S($P(^(0),U,13)[""P"":11,1:10) S ^LRE(""G4"",$E(^(0))_$E($P(^(0),U,13),6,P),DA)=""""","Q:'$P(^LRE(DA,0),U,13)  S P=$S($P(^(0),U,13)[""P"":11,1:10) K ^LRE(""G4"",$E(^(0))_$E($P(^(0),U,13),6,P),DA)",1,,,,
65.5,0.03,MUMPS,,"S ^LRE(""D"",$E(^LRE(DA,0))_$E(X,4,7),DA)=""""","K ^LRE(""D"",$E(^LRE(DA,0))_$E(X,4,7),DA)",1,,,,
65.5,0.13,MUMPS,,"S P=$S(X[""P"":11,1:10) S ^LRE(""G4"",$E(^LRE(DA,0))_$E(X,6,P),DA)=""""","S P=$S(X[""P"":11,1:10) K ^LRE(""G4"",$E(^LRE(DA,0))_$E(X,6,P),DA)",1,,,,
65.54,0.01,MUMPS,,"S ^LRE(""AD"",$P(X,""."",1),DA(1))=""""","K ^LRE(""AD"",$P(X,""."",1),DA(1))",1,,,,
65.54,4,MUMPS,,"F Z=9.99:0 S Z=$O(^DD(65.54,Z)) Q:Z>65.99!('Z)  I Z#1=0,'$D(^LRE(DA(1),5,DA,Z)) S ^LRE(""AT"",X,Z,DA(1),DA)=""""","K ^LRE(""AT"",X)",1,,,,
65.54,4,MUMPS,,"S X(1)=$P(^LAB(69.9,1,0),U,18)+1 I X(1)>1,$L(X)>4 S ^LRE(""C"",$E(X,X(1),$L(X)),DA(1),DA)=""""",,1,,,,
65.5991,0.01,MUMPS,,"S A=$P(^LRE(DA(3),5,DA(2),99,DA(1),1,DA,0),U,3) S:'A ^LRE(""AA"",DA(3),DA(2),DA(1)
,DA)=$P(^LRE(DA(3),5,DA(2),0),U,4)","K ^LRE(""AA"",DA(3),DA(2),DA(1),DA)",1,,,,
67,0.01,MUMPS,,"D UP^LRXREF S ^LRT(67,""D"",X,DA)=""""","D UP^LRXREF K ^LRT(67,""D"",X,DA)",1,,,,
67.1,0.01,MUMPS,,"D UP^LRXREF S ^LRT(67.1,""D"",X,DA)=""""","D UP^LRXREF K ^LRT(67.1,""D"",X,DA)",1,,,,
67.9114,0.01,TRIGGER,,"K DIV S DIV=X,D0=DA(3),DIV(0)=D0,D1=DA(2),DIV(1)=D1,D2=DA(1),DIV(2)=D2,D3=DA,DIV(3)=D3 S Y(1)=$S($D(^LRO(67.9,D0,1,D1,1,D2,1,D3,0)):^(0),1:"""") S X=$P(Y(1),U,9),X=X S DIU=X K Y S X=DIV D TRIG^LRXREF X ^DD(67.9114,.01,1,2,1.4)",,1,,,,
67.91148,0.01,TRIGGER,,"X ^DD(67.91148,.01,1,2,1.3) S Y(1)=$S($D(^LRO(67.9,D0,1,D1,1,D2,1,D3,1,D4,0)):^(0),1:"""") S X=$P(Y(1),U,3),X=X S DIU=X K Y S X=DIV D TRIGTS^LRXREF X ^DD(67.91148,.01,1,2,1.4)",,1,,,,
68.02,13,MUMPS,,D AC^LRXREF1,D AC1^LRXREF1,1,,,,
68.02,93,MUMPS,,"I $D(^LRO(68,DA(2),1,DA(1),DA,0)),$P(^(0),U,12) S ^(""AE"")=""""","I $D(^LRO(68,DA(2),1,DA(1),DA,0)),'$P(^(0),U,12) K ^(""AE"")",1,,,,
68.04,4,MUMPS,,"S ^LRO(68,DA(3),1,DA(2),1,""AC"",X,DA(1))=""""","K ^LRO(68,DA(3),1,DA(2),1,""AC"",X,DA(1))",1,,,,
68.04,4,MUMPS,,"S ^LRO(68,DA(3),1,DA(2),1,""AD"",+$P(X,""."",1),DA(1))=""""","K ^LRO(68,DA(3),1,DA(2),1,""AD"",+$P(X,""."",1),DA(1))",1,,,,
68.04,4,MUMPS,,"S A=$P(^LRO(68,DA(3),1,DA(2),1,DA(1),4,DA,0),U,7) S:'A ^LRO(68,""AA"",DA(3)_""|""_DA(2)_""|""_DA(1)_""|""_DA)=""""","K ^LRO(68,""AA"",DA(3)_""|""_DA(2)_""|""_DA(1)_""|""_DA)",1,,,,
68.24,0.01,MUMPS,,"S LRINST=DA(2),LRPROF=DA(1) D BUILD^LRLLP4","K ^LRO(68.2,DA(2),10,DA(1),1,""AO"")",1,,,,
68.24,2,MUMPS,,"K ^LRO(68.2,DA(2),10,DA(1),1,""AO"") ;D BUILD^LRLLP4","K ^LRO(68.2,DA(2),10,DA(1),1,""AO"")",1,,,,
69.01,0.01,MUMPS,,"S ^LRO(69,""D"",$E(X,1,30),DA(1),DA)=""""","K ^LRO(69,""D"",$E(X,1,30),DA(1),DA)",1,,,,
69.01,8,MUMPS,,"I $P(^LRO(69,DA(1),1,DA,0),U,4)=""LC"" S ^LRO(69,DA(1),1,""AD"",$E(X,1,30),$P(^LRO(69,DA(1),1,DA,0),U,1),DA)=""""","K ^LRO(69,DA(1),1,""AD"",$E(X,1,30),$P(^LRO(69,DA(1),1,DA,0),U,1),DA)",1,,,,
69.01,9.5,MUMPS,,D C^LRXREF1,"K ^LRO(69,""C"",+X,DA(1),DA)",1,,,,
69.01,13,MUMPS,,"S:'$P(^LRO(69,DA(1),1,DA,0),U,10) ^LRO(69,""AA"",DA(1)_""|""_DA)=""""","K ^LRO(69,""AA"",DA(1)_""|""_DA)",1,,,,
69.01,21,MUMPS,,D AR2^LRXREF,D AR3^LRXREF,1,,,,
69.01,21,MUMPS,,D AP1^LRXREF,D AP2^LRXREF,1,,,,
69.01,21,MUMPS,,D AL1^LRXREF,D AL2^LRXREF,1,,,,
69.01,21,MUMPS,,D AN1^LRXREF,D AN2^LRXREF,1,,,,
69.01,21,MUMPS,,"S ^LRO(69,DA(1),1,""AN"",$E($P(^LRO(69,DA(1),1,DA,0),U,7),1,20),$P(^(0),U,1),9999999-$P(^LRO(69,DA(1),1,DA,1),U,1))=""""","K ^LRO(69,DA(1),1,""AN"",$E($P(^LRO(69,DA(1),1,DA,0),U,7),1,20),$P(^(0),U,1),9999999-$P(^LRO(69,DA(1),1,DA,1),U,1))",1,,,,
69.03,0.01,MUMPS,,"D AT^LRXREF1 ;  S ^LRO(69,""AT"",LRDFN,LRTEST,LRSPEC,LRODT)=""This is used for maximum test order frequency."",^(-LRODT)=""""","D ATD^LRXREF1 ;  K ^LRO(69,""AT"",LRDFN,LRTEST,LRSPEC,LRODT),^(-LRODT)",1,,,,
69.03,10,MUMPS,,"S:'$D(^LRO(69,DA(2),1,DA(1),""PCE"")) ^LRO(69,""AE"",$E(X,1,30),DA(2),DA(1),DA)=""""","K ^LRO(69,""AE"",$E(X,1,30),DA(2),DA(1),DA)",1,,,,
69.11,0.01,MUMPS,,"S ^LRO(69.1,""LRPH"",1,$P(^LRO(69.1,DA(1),1,DA,0),U,2),$P(^(0),U,3),$P(^(0),U,4),$P(^(0),U,5),$P(^(0),U,10),$P(^(0),U,11),$P(^(0),U,1))=$P(^(0),U,1)","K ^LRO(69.1,""LRPH"",1,$P(^LRO(69.1,DA(1),1,DA,0),U,2),$P(^(0),U,3),$P(^(0),U,4),$P(^(0),U,5),$P(^(0),U,10),$P(^(0),U,11),$P(^(0),U,1))",1,,,,
69.11,4,MUMPS,,"S ^LRO(69.1,""LRPH"",1,$P(^LRO(69.1,DA(1),1,DA,0),U,2),$P(^(0),U,3),$P(^(0),U,4),$P(^(0),U,5))=$P(^(0),U,6)_""^""_""LC""_""^""_$P(^(0),U,8)_""^""_$P(^(0),U,9)_""^""_DA","K ^LRO(69.1,""LRPH"",1,$P(^LRO(69.1,DA(1),1,DA,0),U,2),$P(^(0),U,3),$P(^(0),U,4),$P(^(0),U,5))",1,,,,
69.5,0.01,MUMPS,,"D UP^LRXREF S ^LAB(69.5,""D"",X,DA)=""""","D UP^LRXREF K ^LAB(69.5,""D"",X,DA)",1,,,,
69.6,2,MUMPS,,"S ^LRO(69.6,""AC"",$P(^LRO(69.6,DA,0),U,4),$P(^(0),U,5),DA)=""""","K ^LRO(69.6,""AC"",$P(^LRO(69.6,DA,0),U,4),$P(^(0),U,5),DA)",1,,,,
69.6,2,MUMPS,,"S ^LRO(69.6,""AE"",$P(^LRO(69.6,DA,0),U,5),DA)=""""","K ^LRO(69.6,""AE"",$P(^LRO(69.6,DA,0),U,5),DA)",1,,,,
69.6,3,MUMPS,,"S LRX=$P(^LRO(69.6,DA,0),U,14) I $L(LRX) S ^LRO(69.6,""AD"",LRX,X,DA)=""""","S LRX=$P(^LRO(69.6,DA,0),U,14) I $L(LRX) K ^LRO(69.6,""AD"",LRX,X,DA)",1,,,,
69.6,18,MUMPS,,"S LRX=$P(^LRO(69.6,DA,0),U,6) I $L(LRX) S ^LRO(69.6,""AD"",X,LRX,DA)=""""","S LRX=$P(^LRO(69.6,DA,0),U,6) I $L(LRX) K ^LRO(69.6,""AD"",X,LRX,DA)",1,,,,
69.9,500,MUMPS,,D FRI^LR7OV1(X=1),D FRI^LR7OV1(X=1),1,,,,
69.9,501,MUMPS,,D SAT^LR7OV1(X=1),D SAT^LR7OV1(X=1),1,,,,
69.9,502,MUMPS,,D SUN^LR7OV1(X=1),D SUN^LR7OV1(X=1),1,,,,
69.9,503,MUMPS,,D MON^LR7OV1(X=1),D MON^LR7OV1(X=1),1,,,,
69.9,504,MUMPS,,D TUES^LR7OV1(X=1),D TUES^LR7OV1(X=1),1,,,,
69.9,505,MUMPS,,D WED^LR7OV1(X=1),D WED^LR7OV1(X=1),1,,,,
69.9,506,MUMPS,,D THURS^LR7OV1(X=1),D THURS^LR7OV1(X=1),1,,,,
69.9,507,MUMPS,,D HOL^LR7OV1(X),"D HOL^LR7OV1("""")",1,,,,
69.9001,0.01,MUMPS,,Q,"Q:'$$XPARCK^LR7OV2  I $L($P($G(^LAB(69.9,DA(1),4,DA,0)),""^"",4)) N X D DEL^XPAR($$DIV^LR7OV1($P(^(0),""^"",4)),""LR PHLEBOTOMY COLLECTION"",DA)",1,,,,
69.9001,1,MUMPS,,"I $P($G(^LAB(69.9,DA(1),4,DA,0)),""^"",4) D COLTIM^LR7OV1($P(^(0),""^"",4),DA,X)","Q:'$$XPARCK^LR7OV2  I $L($P($G(^LAB(69.9,DA(1),4,DA,0)),""^"",4)) N X D DEL^XPAR($$DIV^LR7OV1($P(^(0),""^"",4)),""LR PHLEBOTOMY COLLECTION"",DA)",1,,,,
69.9001,3,MUMPS,,"I $L($P($G(^LAB(69.9,DA(1),4,DA,0)),""^"",2)) D COLTIM^LR7OV1(X,DA,$P(^(0),""^"",2))","Q:'$$XPARCK^LR7OV2  D DEL^XPAR($$DIV^LR7OV1(X),""LR PHLEBOTOMY COLLECTION"",DA)",1,,,,
69.9004,0.01,MUMPS,,"S %=$P(^SC(X,0),U,2) Q:'$L(%)  S ^LAB(69.9,DA(1),2,""AC"",%)=""""","S %=$P(^SC(X,0),U,2) Q:'$L(%)  K ^LAB(69.9,DA(1),2,""AC"",%)",1,,,,
69.9004,0.01,MUMPS,,"D EXCEPTED^LR7OV1(X,1,1)","D EXCEPTED^LR7OV1(X,1,0)",1,,,,
69.99,0.01,MUMPS,,"I $G(^LAB(69.9,DA(1),9,DA,0)) D MAXDAY^LR7OV1(X,1,$P(^(0),""^"",2))","I $G(^LAB(69.9,DA(1),9,DA,0)) D MAXDAY^LR7OV1(X,1,"""")",1,,,,
69.99,0.01,MUMPS,,"I $G(^LAB(69.9,DA(1),9,DA,0)) D URG^LR7OV1(X,1,$S($P(^(0),""^"",5):""YES"",1:""NO""))","D URG^LR7OV1(X,1,""NO"")",1,,,,
69.99,0.01,MUMPS,,"I $G(^LAB(69.9,DA(1),9,DA,0)) D TYPE^LR7OV1(X,1,$P(^(0),""^"",6))","I $G(^LAB(69.9,DA(1),9,DA,0)) D TYPE^LR7OV1(X,1,"""")",1,,,,
69.99,1,MUMPS,,"I $G(^LAB(69.9,DA(1),9,DA,0)) D MAXDAY^LR7OV1($P(^(0),""^""),1,X)","I $G(^LAB(69.9,DA(1),9,DA,0)) D MAXDAY^LR7OV1($P(^(0),""^""),1,"""")",1,,,,
69.99,4,MUMPS,,"I $G(^LAB(69.9,DA(1),9,DA,0)) D URG^LR7OV1($P(^(0),""^""),1,X)","I $G(^LAB(69.9,DA(1),9,DA,0)) D URG^LR7OV1($P(^(0),""^""),1,"""")",1,,,,
69.99,5,MUMPS,,"I $G(^LAB(69.9,DA(1),9,DA,0)) D TYPE^LR7OV1($P(^(0),""^""),1,X)","I $G(^LAB(69.9,DA(1),9,DA,0)) D TYPE^LR7OV1($P(^(0),""^""),1,"""")",1,,,,
95.11,7,MUMPS,,"S ^LAB(95.11,""O"",X,+$P(^LAB(95.11,DA,0),U,2),DA)=""""","K ^LAB(95.11,""O"",X,+$P(^LAB(95.11,DA,0),U,2),DA)",1,,,,
